,Name,Price,Rating,Link
0,"(Renewed) Dell Latitude E5470 Intel Core i5 6th Gen.6200u Processor 14.1 Inches HD Screen Notebook Computer (8 GB Ram & 256 GB SSD, Windows 10 Pro, 1.71Kg)","18,484",3.6 out of 5 stars,https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E5470/dp/B094CBQ32N/ref=sr_1_1?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-1
1,"Lenovo IdeaPad Slim 3 Intel Celeron N4020 4th Gen 15.6"" (39.62cm) HD Thin & Light Laptop (8GB/256GB SSD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.7Kg), 81WQ00MQIN","27,140",3.8 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WQ00MQIN/dp/B09YJ1Q16L/ref=sr_1_omk_2?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-2
2,"ASUS VivoBook 15 (2021), 15.6-inch (39.62 cm) HD, Dual Core Intel Celeron N4020, Thin and Light Laptop (4GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR011W","25,590",3.9 out of 5 stars,https://www.amazon.in/ASUS-15-6-inch-Integrated-Transparent-X515MA-BR011W/dp/B09SGGB687/ref=sr_1_3?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-3
3,"HP 15s, AMD Athlon Silver 3050U 8GB RAM/512GB SSD 15.6-inches/39.6 cm HD, Micro-Edge Display/Windows 11/AMD Radeon Graphics/Dual Speakers/MSO/Fast Charge/1.69 Kg, 15s-eq1559AU","30,289",3.8 out of 5 stars,https://www.amazon.in/HP-15-6-inches-Micro-Edge-Graphics-15s-eq1559AU/dp/B0B6F5TDK4/ref=sr_1_4?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-4
4,"Dell New Windows 11 Inspiron 3525 Laptop, Intel Athlon Silver 3050U, Win11 + Office 21, 8GB GDDR4, 256GB SSD, Radeon Graphics, 15.6"" (39.62Cms) HD AG - D560766WIN9BE1.68Kgs","30,561",4.0 out of 5 stars,https://www.amazon.in/Dell-Inspiron-Graphics-Anti-Glare-D560766Win9Be/dp/B09TNWYR3Q/ref=sr_1_5?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-5
5,"Acer Extensa 15 Lightweight Laptop 11th Gen Intel Core i3 Processor with 15.6"" (39.6 cms) Full HD Display- (8 GB RAM/256GB SSD/Windows 11 Home/Intel UHD Graphics /1.7Kg/Black) EX215-54","32,990",4.0 out of 5 stars,https://www.amazon.in/Acer-Lightweight-Processor-Display-Graphics/dp/B0B5ZMZ8GF/ref=sr_1_6?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-6
6,"HP 15s,11th Gen Intel Core i3-1115G4 8GB RAM/512GB SSD 15.6-inch(39.6 cm) Micro-Edge Anti-Glare FHD Laptop/Alexa Built-in/Win 11/Intel UHD Graphics/Dual Speakers/ MS Office 2021/1.69 Kg, 15s-fq2673TU","43,490",4.1 out of 5 stars,https://www.amazon.in/HP-i3-1115G4-Micro-Edge-Anti-Glare-15s-fq2673TU/dp/B0B4N6JVMW/ref=sr_1_7?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-7
7,"HP 15s-Ryzen 3 3250U 8GB SDRAM/256GB SSD 15.6inch(39.6cm) HD, Micro-Edge Laptop/AMD Radeon Graphics/Dual Speakers/Win 11 Home/MS Office/Fast Charge/Jet Black/1.69Kg, 15s-ey1508AU","28,999",3.3 out of 5 stars,https://www.amazon.in/HP-15s-Ryzen-15-6inch-Micro-Edge-15s-ey1508AU/dp/B0BJ2LZXD9/ref=sr_1_8?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-8
8,"Lenovo IdeaPad D330 Intel Celeron N4020 10.1"" (25cm)HD IPS Detachable 2-in-1 Laptop (4GB/128GB eMMC/Windows 10/1 Yr Warranty/Mineral Grey/1.1Kg), 82H0001YIN","21,797",3.9 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-Detachable-Warranty-82H0001YIN/dp/B09SV2B5SR/ref=sr_1_9?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-9
9,"(Renewed) Lenovo Thinkpad L450 5th Gen Intel Core i5 HD Laptop (8 GB RAM/500 GB HDD/14"" (35.6 cm)/Windows 10 Pro/MS Office/WiFi/Bluetooth 4.0/Webcam/Intel HD Graphics)","16,105",2.7 out of 5 stars,https://www.amazon.in/Renewed-Lenovo-Thinkpad-Bluetooth-Graphics/dp/B0B3HXMM1M/ref=sr_1_10?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-10
10,"ASUS VivoBook 15 (2020), 15.6” HD LED, Quad Core Intel Pentium N5030, Thin and Light Laptop (4GB RAM/1 TB HDD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR101W","21,985",2.6 out of 5 stars,https://www.amazon.in/ASUS-VivoBook-Integrated-Transparent-X515MA-BR101W/dp/B09WKQ8YN6/ref=sr_1_11?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-11
11,"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 14"" (35.56cm) FHD Thin & Light Laptop (8GB/256GB SDD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.5Kg), 81X700CWIN","37,115",4.1 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81X700CWIN/dp/B09MM5TSJ7/ref=sr_1_12?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-12
12,"Dell Inspiron 3521 Laptop - Intel PQC-N5030, Windows 11 + Office 21, 8GB GDDR4, 256GB SSD, 15.6""/39.62Cms HD AG Narrow Border (D560756WIN9BE, Carbon Black, 1.61Kgs)","30,719",4.0 out of 5 stars,https://www.amazon.in/Dell-3521-PQC-N5030-Anti-Glare-D560756Win9Be/dp/B09TNX9B9F/ref=sr_1_13?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-13
13,"HP ProBook 440 G8 Notebook PC, 11th Gen Intel Core i5-1135G7 14 inch(35.6cm) HD Laptop(8GB RAM/512GB SSD/Intel Irix Xe Graphics/Win 11/Pike Silver Aluminium/1.38 Kg) - 6G9R3PA","50,990",3.6 out of 5 stars,https://www.amazon.in/HP-ProBook-440-G8-i5-1135G7/dp/B0BGPCLVBD/ref=sr_1_14?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-14
14,"HP 15s, 12th Gen Intel Core i5 8GB RAM/512GB SSD 15.6-inch(39.6 cm) Micro-Edge Anti-Glare FHD Laptop/Intel Iris Xe Graphics/Alexa/Dual Speakers/Win 11/MSO 2021/1.41 Kg, 15s- fq5111TU","57,366",4.2 out of 5 stars,https://www.amazon.in/HP-Micro-Edge-Anti-Glare-15s-fq5111TU/dp/B0B6F5V23N/ref=sr_1_15?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-15
15,"ASUS TUF Gaming A15, 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 5 4600H, 4GB NVIDIA GeForce GTX 1650, Gaming Laptop (8GB/512GB SSD/Windows 11/Black/2.3 Kg), FA506IHRZ-HN111W","59,490",4.2 out of 5 stars,https://www.amazon.in/ASUS-15-6-inch-GeForce-Windows-FA506IHRZ-HN111W/dp/B0B5DZTNZQ/ref=sr_1_16?keywords=laptop&qid=1669651797&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-16
16,"Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 14"" (35.56cm) FHD Thin & Light Laptop (8GB/256GB SDD/Windows 11/Office 2021/2Yr Warranty/3months Game Pass/Platinum Grey/1.5Kg), 81X700CWIN","37,115",4.1 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81X700CWIN/dp/B09MM5TSJ7/ref=sr_1_17?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-17
17,"(Renewed) Lenovo IdeaPad 6th Gen Intel Core i3 Thin & Light HD Laptop (8 GB DDR4 RAM/320 GB HDD/14"" (35.6 cm)/Windows 11/MS Office/WiFi/Bluetooth/Webcam/Integrated Graphics)","14,999",0.0 out of 5 stars,https://www.amazon.in/Renewed-Lenovo-Bluetooth-Integrated-Graphics/dp/B0BLVBS5BT/ref=sr_1_18?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-18
18,"MSI Gaming GF63 Thin, Intel 11th Gen. i7-11800H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 10 Home/Nvidia GTX1650 Max-Q 4GB GDDR6/ Black/1.86Kg), 11SC-852IN","59,990",4.3 out of 5 stars,https://www.amazon.in/MSI-i7-11800H-Windows-GTX1650-11SC-852IN/dp/B09YY3FVTB/ref=sr_1_19?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-19
19,"(Renewed) Dell Intel 5th Gen Core i5 5300U 14-Inch (35.56 cms) Laptop (8 GB/256 GB SSD/Windows 10/Intel HD Graphics/Black/), Latitude E5450","19,611",3.6 out of 5 stars,https://www.amazon.in/Renewed-Dell-Latitude-E5450-Graphics/dp/B07SN9P55R/ref=sr_1_20?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-20
20,"(Renewed) Dell Latitude Laptop E7470 Intel Core I5 - 6300U Processor, 16 Gb Ram & 256 Gb Ssd, 14.1 Inches Screen Windows 10 Pro (Ultra Slim & Light 1.58Kg) Notebook Computer","21,199",3.4 out of 5 stars,https://www.amazon.in/Renewed-Dell-Latitude-Laptop-E7470/dp/B08XWFRG1Z/ref=sr_1_21?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-21
21,"ASUS TUF Gaming A15, 15.6-inch (39.62 cms) FHD 144Hz, AMD Ryzen 5 4600H, 4GB NVIDIA GeForce GTX 1650, Gaming Laptop (8GB/512GB SSD/Windows 11/Black/2.3 Kg), FA506IHRZ-HN111W","59,490",4.2 out of 5 stars,https://www.amazon.in/ASUS-15-6-inch-GeForce-Windows-FA506IHRZ-HN111W/dp/B0B5DZTNZQ/ref=sr_1_22?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-22
22,"Lenovo V15 Intel Core i3 11th Gen 1115G4 15.6"" (39.62 cm) FHD(1920x1080) Thin and Light Laptop (8GB DDR4 RAM/256GB SSD/Windows 11 Home/Iron Grey/1 Year Onsite Warranty/1.7 kg)","31,999",3.0 out of 5 stars,https://www.amazon.in/Lenovo-1115G4-1920x1080-Windows-Warranty/dp/B096W33V4T/ref=sr_1_23?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-23
23,"HP 15- AMD Ryzen 3-3250U 15.6 inches 39.6 cm FHD, Micro-Edge, Thin & Light Laptop (8 GB RAM/1TB HDD + 256GB SSD/ AMD Radeon Graphics/ Win11/MS Office/1.74 kg 15s-gr0012AU) Windows 11 Home","39,999",4.3 out of 5 stars,https://www.amazon.in/HP-3-3250-Laptop-Windows-15s-gr0012AU/dp/B08T6THSMQ/ref=sr_1_24?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-24
24,"Dell 15 (2021) Ryzen 3-3250U, 8GB, 256GB SSD, Windows 11 + MS Office ' 21, AMD Vega Graphics, 15.6 Inches(39.6cm) FHD Display Notebook Computer - Carbon Black (Inspiron 3515, D560708WIN9BE)","33,990",4.0 out of 5 stars,https://www.amazon.in/Dell-Office21-Inspiron-3515-D560708WIN9BE/dp/B09NLSKV6Z/ref=sr_1_25?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-25
25,"Acer Extensa 15 Lightweight Laptop 11th Gen Intel Core i3 Processor with 15.6"" (39.6 cms) Full HD Display- (8 GB RAM/256GB SSD/Windows 11 Home/Intel UHD Graphics /1.7Kg/Black) EX215-54","32,990",4.0 out of 5 stars,https://www.amazon.in/Acer-Lightweight-Processor-Display-Graphics/dp/B0B5ZMZ8GF/ref=sr_1_26?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-26
26,"Lenovo IdeaPad Slim 1 AMD Ryzen 5 3500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Cloud Grey/1.6Kg), 82R1004AIN","39,216",3.7 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Windows-82R1004AIN/dp/B0B4JRBGQ8/ref=sr_1_27?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-27
27,"Dell Vostro 3420 Laptop, Intel Core i3-1115G4, 8GB DDR4 & 256GB SSD, Win 11 + MSO'21, 14.0"", 35.56Cms FHD WVA AG 250 nits, Carbon Black (D552299WIN9BE, 1.48Kgs)","36,350",3.5 out of 5 stars,https://www.amazon.in/Dell-i3-1115G4-35-56Cms-D552299WIN9BE-1-48Kgs/dp/B0B469F1PN/ref=sr_1_28?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-28
28,Lenovo E41-55 AMD 14-inch (35.56cm) HD Thin and Light Laptop (AMD Athlon Pro 3045B / 8GB RAM/ 1TB HDD/Windows 11 /Integrated AMD Radeon Graphics/Iron Grey/ 1.59 kg),"24,499",3.5 out of 5 stars,https://www.amazon.in/Lenovo-14-inch-35-56cm-Integrated-Graphics/dp/B0B2JVV426/ref=sr_1_29?keywords=laptop&qid=1669651798&qu=eyJxc2MiOiI5LjIyIiwicXNhIjoiOS40OSIsInFzcCI6IjYuODUifQ%3D%3D&sr=8-29
